method,seed_track_id,playlist_pairwise_similarity,playlist_adjacent_similarity,playlist_seed_genre_fraction,playlist_monotonic_drift_fraction,playlist_final_seed_distance,random_pairwise_similarity,random_adjacent_similarity,random_seed_genre_fraction,random_monotonic_drift_fraction,random_final_seed_distance
classification_embedding,pop/pop.00002,0.8726670145988464,0.9567895531654358,0.9,1.0,0.3675946593284607,0.4233165556192398,0.4219384920597076,0.222,0.5444444444444445,0.5517340064048767
classification_embedding,reggae/reggae.00076,0.8054227232933044,0.9317070841789246,1.0,0.8888888888888888,0.36977463960647583,0.42483178794384,0.4211416673660278,0.198,0.5355555555555556,0.4929690277576447
classification_embedding,reggae/reggae.00040,0.8745003342628479,0.9414931535720825,1.0,0.7777777777777778,0.16645103693008423,0.4258242017030716,0.40609987199306485,0.18999999999999997,0.5466666666666667,0.5464054858684539
classification_embedding,reggae/reggae.00066,0.8942216038703918,0.9507010579109192,1.0,0.6666666666666666,0.16452157497406006,0.4397358697652817,0.4226652228832245,0.17,0.5577777777777778,0.4690172517299652
classification_embedding,reggae/reggae.00048,0.817834198474884,0.930560827255249,1.0,1.0,0.3489871025085449,0.4176746499538422,0.4217423278093338,0.15999999999999998,0.5555555555555556,0.5834247171878815
classification_embedding,reggae/reggae.00083,0.8282774090766907,0.936201810836792,0.1,1.0,0.4908193349838257,0.41066062271595,0.4084209984540939,0.18600000000000003,0.54,0.6516372299194336
classification_embedding,reggae/reggae.00027,0.8405176997184753,0.9225531816482544,0.9,0.8888888888888888,0.3530765175819397,0.4254700648784637,0.42737489104270937,0.17200000000000004,0.5577777777777778,0.5086513924598693
classification_embedding,reggae/reggae.00053,0.783575177192688,0.9202732443809509,0.5,0.6666666666666666,0.3612534999847412,0.4231941467523575,0.42276095151901244,0.198,0.5622222222222223,0.5102490627765656
classification_embedding,reggae/reggae.00098,0.8433211445808411,0.9330617189407349,0.7,1.0,0.4145277142524719,0.4227954530715942,0.42968269884586335,0.18999999999999997,0.5622222222222222,0.6003206121921539
classification_embedding,reggae/reggae.00062,0.805877685546875,0.9204363226890564,0.7,0.8888888888888888,0.38849377632141113,0.42590893507003785,0.42898979753255845,0.184,0.54,0.52373495221138
classification_embedding,reggae/reggae.00011,0.8463048934936523,0.941727340221405,0.7,1.0,0.3663659691810608,0.42959374606609346,0.4363894176483154,0.198,0.548888888888889,0.605434308052063
classification_embedding,rock/rock.00015,0.8448227643966675,0.9369131922721863,0.1,0.8888888888888888,0.32730698585510254,0.4404603749513626,0.4285676419734955,0.182,0.5688888888888889,0.44394699335098264
classification_embedding,rock/rock.00088,0.8263505697250366,0.9005404710769653,1.0,0.7777777777777778,0.41845160722732544,0.4280780929327011,0.4271571832895279,0.19200000000000003,0.5577777777777778,0.5177323341369628
classification_embedding,rock/rock.00049,0.798608660697937,0.9286991953849792,0.1,1.0,0.46904444694519043,0.4108836859464645,0.40449896931648255,0.192,0.5266666666666666,0.6306535232067109
classification_embedding,rock/rock.00093,0.8469520807266235,0.9611219763755798,0.3,1.0,0.4311363101005554,0.4154296255111694,0.42572846084833144,0.2,0.5511111111111111,0.5656528091430664
classification_embedding,rock/rock.00008,0.750887393951416,0.9105611443519592,0.8,1.0,0.5112975835800171,0.41748474597930907,0.42264538288116454,0.18799999999999997,0.5711111111111111,0.6717616546154023
classification_embedding,rock/rock.00067,0.7879874110221863,0.8644126057624817,0.8,0.8888888888888888,0.3991122841835022,0.4342078304290771,0.4334914708137512,0.20200000000000004,0.54,0.4773163139820099
classification_embedding,rock/rock.00065,0.8111432194709778,0.9329098463058472,0.9,1.0,0.3778172731399536,0.42868152022361755,0.43326206982135773,0.18599999999999997,0.54,0.5591183817386627
classification_embedding,rock/rock.00068,0.846457839012146,0.9266395568847656,1.0,1.0,0.32458817958831787,0.43366339027881623,0.43249100595712664,0.18200000000000002,0.5377777777777779,0.4998493206501007
classification_embedding,rock/rock.00043,0.8243305683135986,0.920551598072052,0.3,0.8888888888888888,0.3908730149269104,0.4271067923307419,0.42552940130233763,0.2,0.5577777777777778,0.5321723842620849
classification_embedding,rock/rock.00070,0.8548189997673035,0.9160583019256592,0.1,1.0,0.38184690475463867,0.42914354383945463,0.4215333414077759,0.182,0.5866666666666667,0.5089706575870514
triplet_embedding,blues/blues.00096,0.9195992946624756,0.9715319871902466,0.7,1.0,0.13157063722610474,0.7075363981723786,0.6979679584503173,0.17599999999999993,0.5666666666666667,0.19255284190177918
triplet_embedding,blues/blues.00071,0.9460810422897339,0.9850136637687683,0.3,1.0,0.15450561046600342,0.6994581472873688,0.692198520898819,0.184,0.5622222222222223,0.28120788097381594
triplet_embedding,blues/blues.00008,0.9557465314865112,0.9896395802497864,0.2,1.0,0.14017504453659058,0.705341911315918,0.7043525910377503,0.18999999999999997,0.5755555555555556,0.3098690271377563
triplet_embedding,blues/blues.00060,0.9384219646453857,0.9852259755134583,0.5,1.0,0.13230329751968384,0.7001099872589112,0.6845270866155624,0.19,0.5422222222222223,0.22424074053764342
triplet_embedding,blues/blues.00041,0.9358285665512085,0.9824327826499939,0.6,0.8888888888888888,0.15058845281600952,0.7026861882209778,0.6976928162574768,0.198,0.5466666666666666,0.2940198624134064
triplet_embedding,blues/blues.00094,0.9507155418395996,0.9857361912727356,0.5,0.8888888888888888,0.1490047574043274,0.6960388386249542,0.6949714732170105,0.18400000000000005,0.5622222222222222,0.22724944710731507
